season,week,game_type,home_team,away_team,home_score,away_score,result,total
2018,10,REG,PHI,DAL,20.0,27.0,-7.0,47.0
2018,10,REG,SF,NYG,23.0,27.0,-4.0,50.0
2018,11,REG,SEA,GB,27.0,24.0,3.0,51.0
2018,11,REG,ATL,DAL,19.0,22.0,-3.0,41.0
2018,11,REG,BAL,CIN,24.0,21.0,3.0,45.0
2018,11,REG,DET,CAR,20.0,19.0,1.0,39.0
2018,11,REG,IND,TEN,38.0,10.0,28.0,48.0
2018,11,REG,JAX,PIT,16.0,20.0,-4.0,36.0
2018,11,REG,NYG,TB,38.0,35.0,3.0,73.0
2018,11,REG,WAS,HOU,21.0,23.0,-2.0,44.0
2018,11,REG,ARI,OAK,21.0,23.0,-2.0,44.0
2018,11,REG,LAC,DEN,22.0,23.0,-1.0,45.0
2018,11,REG,NO,PHI,48.0,7.0,41.0,55.0
2018,11,REG,CHI,MIN,25.0,20.0,5.0,45.0
2018,11,REG,LA,KC,54.0,51.0,3.0,105.0
2018,12,REG,DET,CHI,16.0,23.0,-7.0,39.0
2018,12,REG,DAL,WAS,31.0,23.0,8.0,54.0
2018,12,REG,NO,ATL,31.0,17.0,14.0,48.0
2018,12,REG,BAL,OAK,34.0,17.0,17.0,51.0
2018,12,REG,BUF,JAX,24.0,21.0,3.0,45.0
2018,12,REG,CAR,SEA,27.0,30.0,-3.0,57.0
2018,12,REG,CIN,CLE,20.0,35.0,-15.0,55.0
2018,12,REG,NYJ,NE,13.0,27.0,-14.0,40.0
2018,12,REG,PHI,NYG,25.0,22.0,3.0,47.0
2018,12,REG,TB,SF,27.0,9.0,18.0,36.0
2018,12,REG,LAC,ARI,45.0,10.0,35.0,55.0
2018,12,REG,DEN,PIT,24.0,17.0,7.0,41.0
2018,12,REG,IND,MIA,27.0,24.0,3.0,51.0
2018,12,REG,MIN,GB,24.0,17.0,7.0,41.0
2018,12,REG,HOU,TEN,34.0,17.0,17.0,51.0
2018,13,REG,DAL,NO,13.0,10.0,3.0,23.0
2018,13,REG,ATL,BAL,16.0,26.0,-10.0,42.0
2018,13,REG,CIN,DEN,10.0,24.0,-14.0,34.0
2018,13,REG,DET,LA,16.0,30.0,-14.0,46.0
2018,13,REG,GB,ARI,17.0,20.0,-3.0,37.0
2018,13,REG,HOU,CLE,29.0,13.0,16.0,42.0
2018,13,REG,JAX,IND,6.0,0.0,6.0,6.0
2018,13,REG,MIA,BUF,21.0,17.0,4.0,38.0
2018,13,REG,NYG,CHI,30.0,27.0,3.0,57.0
2018,13,REG,TB,CAR,24.0,17.0,7.0,41.0
2018,13,REG,OAK,KC,33.0,40.0,-7.0,73.0
2018,13,REG,TEN,NYJ,26.0,22.0,4.0,48.0
2018,13,REG,NE,MIN,24.0,10.0,14.0,34.0
2018,13,REG,SEA,SF,43.0,16.0,27.0,59.0
2018,13,REG,PIT,LAC,30.0,33.0,-3.0,63.0
2018,13,REG,PHI,WAS,28.0,13.0,15.0,41.0
2018,14,REG,TEN,JAX,30.0,9.0,21.0,39.0
2018,14,REG,BUF,NYJ,23.0,27.0,-4.0,50.0
2018,14,REG,CLE,CAR,26.0,20.0,6.0,46.0
2018,14,REG,GB,ATL,34.0,20.0,14.0,54.0
2018,14,REG,HOU,IND,21.0,24.0,-3.0,45.0
2018,14,REG,KC,BAL,27.0,24.0,3.0,51.0
2018,14,REG,MIA,NE,34.0,33.0,1.0,67.0
2018,14,REG,TB,NO,14.0,28.0,-14.0,42.0
2018,14,REG,WAS,NYG,16.0,40.0,-24.0,56.0
2018,14,REG,LAC,CIN,26.0,21.0,5.0,47.0
2018,14,REG,SF,DEN,20.0,14.0,6.0,34.0
2018,14,REG,ARI,DET,3.0,17.0,-14.0,20.0
2018,14,REG,DAL,PHI,29.0,23.0,6.0,52.0
2018,14,REG,OAK,PIT,24.0,21.0,3.0,45.0
2018,14,REG,CHI,LA,15.0,6.0,9.0,21.0
2018,14,REG,SEA,MIN,21.0,7.0,14.0,28.0
2018,15,REG,KC,LAC,28.0,29.0,-1.0,57.0
2018,15,REG,NYJ,HOU,22.0,29.0,-7.0,51.0
2018,15,REG,DEN,CLE,16.0,17.0,-1.0,33.0
2018,15,REG,ATL,ARI,40.0,14.0,26.0,54.0
2018,15,REG,BAL,TB,20.0,12.0,8.0,32.0
2018,15,REG,BUF,DET,14.0,13.0,1.0,27.0
2018,15,REG,CHI,GB,24.0,17.0,7.0,41.0
2018,15,REG,CIN,OAK,30.0,16.0,14.0,46.0
2018,15,REG,IND,DAL,23.0,0.0,23.0,23.0
2018,15,REG,JAX,WAS,13.0,16.0,-3.0,29.0
2018,15,REG,MIN,MIA,41.0,17.0,24.0,58.0
2018,15,REG,NYG,TEN,0.0,17.0,-17.0,17.0
2018,15,REG,SF,SEA,26.0,23.0,3.0,49.0
2018,15,REG,PIT,NE,17.0,10.0,7.0,27.0
2018,15,REG,LA,PHI,23.0,30.0,-7.0,53.0
2018,15,REG,CAR,NO,9.0,12.0,-3.0,21.0
2018,16,REG,TEN,WAS,25.0,16.0,9.0,41.0
2018,16,REG,LAC,BAL,10.0,22.0,-12.0,32.0
2018,16,REG,CAR,ATL,10.0,24.0,-14.0,34.0
2018,16,REG,CLE,CIN,26.0,18.0,8.0,44.0
2018,16,REG,DAL,TB,27.0,20.0,7.0,47.0
2018,16,REG,DET,MIN,9.0,27.0,-18.0,36.0
2018,16,REG,IND,NYG,28.0,27.0,1.0,55.0
2018,16,REG,MIA,JAX,7.0,17.0,-10.0,24.0
2018,16,REG,NE,BUF,24.0,12.0,12.0,36.0
2018,16,REG,NYJ,GB,38.0,44.0,-6.0,82.0
2018,16,REG,PHI,HOU,32.0,30.0,2.0,62.0
2018,16,REG,ARI,LA,9.0,31.0,-22.0,40.0
2018,16,REG,SF,CHI,9.0,14.0,-5.0,23.0
2018,16,REG,NO,PIT,31.0,28.0,3.0,59.0
2018,16,REG,SEA,KC,38.0,31.0,7.0,69.0
2018,16,REG,OAK,DEN,27.0,14.0,13.0,41.0
2018,17,REG,BUF,MIA,42.0,17.0,25.0,59.0
2018,17,REG,GB,DET,0.0,31.0,-31.0,31.0
2018,17,REG,HOU,JAX,20.0,3.0,17.0,23.0
2018,17,REG,NE,NYJ,38.0,3.0,35.0,41.0
2018,17,REG,NO,CAR,14.0,33.0,-19.0,47.0
2018,17,REG,NYG,DAL,35.0,36.0,-1.0,71.0
2018,17,REG,TB,ATL,32.0,34.0,-2.0,66.0
2018,17,REG,BAL,CLE,26.0,24.0,2.0,50.0
2018,17,REG,DEN,LAC,9.0,23.0,-14.0,32.0
2018,17,REG,KC,OAK,35.0,3.0,32.0,38.0
2018,17,REG,LA,SF,48.0,32.0,16.0,80.0
2018,17,REG,MIN,CHI,10.0,24.0,-14.0,34.0
2018,17,REG,PIT,CIN,16.0,13.0,3.0,29.0
2018,17,REG,SEA,ARI,27.0,24.0,3.0,51.0
2018,17,REG,WAS,PHI,0.0,24.0,-24.0,24.0
2018,17,REG,TEN,IND,17.0,33.0,-16.0,50.0
2018,18,WC,HOU,IND,7.0,21.0,-14.0,28.0
2018,18,WC,DAL,SEA,24.0,22.0,2.0,46.0
2018,18,WC,BAL,LAC,17.0,23.0,-6.0,40.0
2018,18,WC,CHI,PHI,15.0,16.0,-1.0,31.0
2018,19,DIV,KC,IND,31.0,13.0,18.0,44.0
2018,19,DIV,LA,DAL,30.0,22.0,8.0,52.0
2018,19,DIV,NE,LAC,41.0,28.0,13.0,69.0
2018,19,DIV,NO,PHI,20.0,14.0,6.0,34.0
2018,20,CON,NO,LA,23.0,26.0,-3.0,49.0
2018,20,CON,KC,NE,31.0,37.0,-6.0,68.0
2018,21,SB,LA,NE,3.0,13.0,-10.0,16.0
2019,1,REG,CHI,GB,3.0,10.0,-7.0,13.0
2019,1,REG,CAR,LA,27.0,30.0,-3.0,57.0
2019,1,REG,CLE,TEN,13.0,43.0,-30.0,56.0
2019,1,REG,JAX,KC,26.0,40.0,-14.0,66.0
2019,1,REG,MIA,BAL,10.0,59.0,-49.0,69.0
2019,1,REG,MIN,ATL,28.0,12.0,16.0,40.0
2019,1,REG,NYJ,BUF,16.0,17.0,-1.0,33.0
2019,1,REG,PHI,WAS,32.0,27.0,5.0,59.0
2019,1,REG,LAC,IND,30.0,24.0,6.0,54.0
2019,1,REG,SEA,CIN,21.0,20.0,1.0,41.0
2019,1,REG,ARI,DET,27.0,27.0,0.0,54.0
2019,1,REG,DAL,NYG,35.0,17.0,18.0,52.0
2019,1,REG,TB,SF,17.0,31.0,-14.0,48.0
2019,1,REG,NE,PIT,33.0,3.0,30.0,36.0
2019,1,REG,NO,HOU,30.0,28.0,2.0,58.0
2019,1,REG,OAK,DEN,24.0,16.0,8.0,40.0
2019,2,REG,CAR,TB,14.0,20.0,-6.0,34.0
2019,2,REG,BAL,ARI,23.0,17.0,6.0,40.0
2019,2,REG,CIN,SF,17.0,41.0,-24.0,58.0
2019,2,REG,DET,LAC,13.0,10.0,3.0,23.0
2019,2,REG,GB,MIN,21.0,16.0,5.0,37.0
2019,2,REG,HOU,JAX,13.0,12.0,1.0,25.0
2019,2,REG,MIA,NE,0.0,43.0,-43.0,43.0
2019,2,REG,NYG,BUF,14.0,28.0,-14.0,42.0
2019,2,REG,PIT,SEA,26.0,28.0,-2.0,54.0
2019,2,REG,TEN,IND,17.0,19.0,-2.0,36.0
2019,2,REG,WAS,DAL,21.0,31.0,-10.0,52.0
2019,2,REG,OAK,KC,10.0,28.0,-18.0,38.0
2019,2,REG,DEN,CHI,14.0,16.0,-2.0,30.0
2019,2,REG,LA,NO,27.0,9.0,18.0,36.0
2019,2,REG,ATL,PHI,24.0,20.0,4.0,44.0
2019,2,REG,NYJ,CLE,3.0,23.0,-20.0,26.0
2019,3,REG,JAX,TEN,20.0,7.0,13.0,27.0
2019,3,REG,BUF,CIN,21.0,17.0,4.0,38.0
2019,3,REG,DAL,MIA,31.0,6.0,25.0,37.0
2019,3,REG,GB,DEN,27.0,16.0,11.0,43.0
2019,3,REG,IND,ATL,27.0,24.0,3.0,51.0
2019,3,REG,KC,BAL,33.0,28.0,5.0,61.0
2019,3,REG,MIN,OAK,34.0,14.0,20.0,48.0
2019,3,REG,NE,NYJ,30.0,14.0,16.0,44.0
2019,3,REG,PHI,DET,24.0,27.0,-3.0,51.0
2019,3,REG,ARI,CAR,20.0,38.0,-18.0,58.0
2019,3,REG,TB,NYG,31.0,32.0,-1.0,63.0
2019,3,REG,LAC,HOU,20.0,27.0,-7.0,47.0
2019,3,REG,SEA,NO,27.0,33.0,-6.0,60.0
2019,3,REG,SF,PIT,24.0,20.0,4.0,44.0
2019,3,REG,CLE,LA,13.0,20.0,-7.0,33.0
2019,3,REG,WAS,CHI,15.0,31.0,-16.0,46.0
2019,4,REG,GB,PHI,27.0,34.0,-7.0,61.0
2019,4,REG,ATL,TEN,10.0,24.0,-14.0,34.0
2019,4,REG,BAL,CLE,25.0,40.0,-15.0,65.0
2019,4,REG,BUF,NE,10.0,16.0,-6.0,26.0
2019,4,REG,DET,KC,30.0,34.0,-4.0,64.0
2019,4,REG,HOU,CAR,10.0,16.0,-6.0,26.0
2019,4,REG,IND,OAK,24.0,31.0,-7.0,55.0
2019,4,REG,MIA,LAC,10.0,30.0,-20.0,40.0
2019,4,REG,NYG,WAS,24.0,3.0,21.0,27.0
2019,4,REG,ARI,SEA,10.0,27.0,-17.0,37.0
2019,4,REG,LA,TB,40.0,55.0,-15.0,95.0
2019,4,REG,CHI,MIN,16.0,6.0,10.0,22.0
2019,4,REG,DEN,JAX,24.0,26.0,-2.0,50.0
2019,4,REG,NO,DAL,12.0,10.0,2.0,22.0
2019,4,REG,PIT,CIN,27.0,3.0,24.0,30.0
2019,5,REG,SEA,LA,30.0,29.0,1.0,59.0
2019,5,REG,CAR,JAX,34.0,27.0,7.0,61.0
2019,5,REG,CIN,ARI,23.0,26.0,-3.0,49.0
2019,5,REG,HOU,ATL,53.0,32.0,21.0,85.0
2019,5,REG,NO,TB,31.0,24.0,7.0,55.0
2019,5,REG,NYG,MIN,10.0,28.0,-18.0,38.0
2019,5,REG,OAK,CHI,24.0,21.0,3.0,45.0
2019,5,REG,PHI,NYJ,31.0,6.0,25.0,37.0
2019,5,REG,PIT,BAL,23.0,26.0,-3.0,49.0
2019,5,REG,TEN,BUF,7.0,14.0,-7.0,21.0
2019,5,REG,WAS,NE,7.0,33.0,-26.0,40.0
2019,5,REG,LAC,DEN,13.0,20.0,-7.0,33.0
2019,5,REG,DAL,GB,24.0,34.0,-10.0,58.0
2019,5,REG,KC,IND,13.0,19.0,-6.0,32.0
2019,5,REG,SF,CLE,31.0,3.0,28.0,34.0
2019,6,REG,NE,NYG,35.0,14.0,21.0,49.0
2019,6,REG,TB,CAR,26.0,37.0,-11.0,63.0
2019,6,REG,BAL,CIN,23.0,17.0,6.0,40.0
2019,6,REG,CLE,SEA,28.0,32.0,-4.0,60.0
2019,6,REG,JAX,NO,6.0,13.0,-7.0,19.0
2019,6,REG,KC,HOU,24.0,31.0,-7.0,55.0
2019,6,REG,MIA,WAS,16.0,17.0,-1.0,33.0
2019,6,REG,MIN,PHI,38.0,20.0,18.0,58.0
2019,6,REG,ARI,ATL,34.0,33.0,1.0,67.0
2019,6,REG,LA,SF,7.0,20.0,-13.0,27.0
2019,6,REG,DEN,TEN,16.0,0.0,16.0,16.0
2019,6,REG,NYJ,DAL,24.0,22.0,2.0,46.0
2019,6,REG,LAC,PIT,17.0,24.0,-7.0,41.0
2019,6,REG,GB,DET,23.0,22.0,1.0,45.0
2019,7,REG,DEN,KC,6.0,30.0,-24.0,36.0
2019,7,REG,ATL,LA,10.0,37.0,-27.0,47.0
2019,7,REG,BUF,MIA,31.0,21.0,10.0,52.0
2019,7,REG,CIN,JAX,17.0,27.0,-10.0,44.0
2019,7,REG,DET,MIN,30.0,42.0,-12.0,72.0
2019,7,REG,GB,OAK,42.0,24.0,18.0,66.0
2019,7,REG,IND,HOU,30.0,23.0,7.0,53.0
2019,7,REG,NYG,ARI,21.0,27.0,-6.0,48.0
2019,7,REG,WAS,SF,0.0,9.0,-9.0,9.0
2019,7,REG,TEN,LAC,23.0,20.0,3.0,43.0
2019,7,REG,CHI,NO,25.0,36.0,-11.0,61.0
2019,7,REG,SEA,BAL,16.0,30.0,-14.0,46.0
2019,7,REG,DAL,PHI,37.0,10.0,27.0,47.0
2019,7,REG,NYJ,NE,0.0,33.0,-33.0,33.0
2019,8,REG,MIN,WAS,19.0,9.0,10.0,28.0
2019,8,REG,ATL,SEA,20.0,27.0,-7.0,47.0
2019,8,REG,BUF,PHI,13.0,31.0,-18.0,44.0
2019,8,REG,CHI,LAC,16.0,17.0,-1.0,33.0
2019,8,REG,DET,NYG,31.0,26.0,5.0,57.0
2019,8,REG,IND,DEN,15.0,13.0,2.0,28.0
2019,8,REG,JAX,NYJ,29.0,15.0,14.0,44.0
2019,8,REG,LA,CIN,24.0,10.0,14.0,34.0
2019,8,REG,NO,ARI,31.0,9.0,22.0,40.0
2019,8,REG,TEN,TB,27.0,23.0,4.0,50.0
2019,8,REG,SF,CAR,51.0,13.0,38.0,64.0
2019,8,REG,HOU,OAK,27.0,24.0,3.0,51.0
2019,8,REG,NE,CLE,27.0,13.0,14.0,40.0
2019,8,REG,KC,GB,24.0,31.0,-7.0,55.0
2019,8,REG,PIT,MIA,27.0,14.0,13.0,41.0
2019,9,REG,ARI,SF,25.0,28.0,-3.0,53.0
2019,9,REG,JAX,HOU,3.0,26.0,-23.0,29.0
2019,9,REG,BUF,WAS,24.0,9.0,15.0,33.0
2019,9,REG,CAR,TEN,30.0,20.0,10.0,50.0
2019,9,REG,KC,MIN,26.0,23.0,3.0,49.0
2019,9,REG,MIA,NYJ,26.0,18.0,8.0,44.0
2019,9,REG,PHI,CHI,22.0,14.0,8.0,36.0
2019,9,REG,PIT,IND,26.0,24.0,2.0,50.0
2019,9,REG,OAK,DET,31.0,24.0,7.0,55.0
2019,9,REG,SEA,TB,40.0,34.0,6.0,74.0
2019,9,REG,DEN,CLE,24.0,19.0,5.0,43.0
2019,9,REG,LAC,GB,26.0,11.0,15.0,37.0
2019,9,REG,BAL,NE,37.0,20.0,17.0,57.0
2019,9,REG,NYG,DAL,18.0,37.0,-19.0,55.0
2019,10,REG,OAK,LAC,26.0,24.0,2.0,50.0
2019,10,REG,CHI,DET,20.0,13.0,7.0,33.0
2019,10,REG,CIN,BAL,13.0,49.0,-36.0,62.0
2019,10,REG,CLE,BUF,19.0,16.0,3.0,35.0
2019,10,REG,NO,ATL,9.0,26.0,-17.0,35.0
2019,10,REG,NYJ,NYG,34.0,27.0,7.0,61.0
2019,10,REG,TB,ARI,30.0,27.0,3.0,57.0
2019,10,REG,TEN,KC,35.0,32.0,3.0,67.0
2019,10,REG,IND,MIA,12.0,16.0,-4.0,28.0
2019,10,REG,GB,CAR,24.0,16.0,8.0,40.0
2019,10,REG,PIT,LA,17.0,12.0,5.0,29.0
2019,10,REG,DAL,MIN,24.0,28.0,-4.0,52.0
2019,10,REG,SF,SEA,24.0,27.0,-3.0,51.0
2019,11,REG,CLE,PIT,21.0,7.0,14.0,28.0
2019,11,REG,BAL,HOU,41.0,7.0,34.0,48.0
2019,11,REG,CAR,ATL,3.0,29.0,-26.0,32.0
2019,11,REG,DET,DAL,27.0,35.0,-8.0,62.0
2019,11,REG,IND,JAX,33.0,13.0,20.0,46.0
2019,11,REG,MIA,BUF,20.0,37.0,-17.0,57.0
2019,11,REG,MIN,DEN,27.0,23.0,4.0,50.0
2019,11,REG,TB,NO,17.0,34.0,-17.0,51.0
2019,11,REG,WAS,NYJ,17.0,34.0,-17.0,51.0
2019,11,REG,SF,ARI,36.0,26.0,10.0,62.0
2019,11,REG,OAK,CIN,17.0,10.0,7.0,27.0
2019,11,REG,PHI,NE,10.0,17.0,-7.0,27.0
2019,11,REG,LA,CHI,17.0,7.0,10.0,24.0
2019,11,REG,LAC,KC,17.0,24.0,-7.0,41.0
2019,12,REG,HOU,IND,20.0,17.0,3.0,37.0
2019,12,REG,ATL,TB,22.0,35.0,-13.0,57.0
2019,12,REG,BUF,DEN,20.0,3.0,17.0,23.0
2019,12,REG,CHI,NYG,19.0,14.0,5.0,33.0
2019,12,REG,CIN,PIT,10.0,16.0,-6.0,26.0
2019,12,REG,CLE,MIA,41.0,24.0,17.0,65.0
2019,12,REG,NO,CAR,34.0,31.0,3.0,65.0
2019,12,REG,NYJ,OAK,34.0,3.0,31.0,37.0
2019,12,REG,PHI,SEA,9.0,17.0,-8.0,26.0
2019,12,REG,WAS,DET,19.0,16.0,3.0,35.0
2019,12,REG,TEN,JAX,42.0,20.0,22.0,62.0
2019,12,REG,NE,DAL,13.0,9.0,4.0,22.0
2019,12,REG,SF,GB,37.0,8.0,29.0,45.0
2019,12,REG,LA,BAL,6.0,45.0,-39.0,51.0
2019,13,REG,DET,CHI,20.0,24.0,-4.0,44.0
2019,13,REG,DAL,BUF,15.0,26.0,-11.0,41.0
2019,13,REG,ATL,NO,18.0,26.0,-8.0,44.0
2019,13,REG,BAL,SF,20.0,17.0,3.0,37.0
2019,13,REG,CAR,WAS,21.0,29.0,-8.0,50.0
2019,13,REG,CIN,NYJ,22.0,6.0,16.0,28.0
2019,13,REG,IND,TEN,17.0,31.0,-14.0,48.0
2019,13,REG,JAX,TB,11.0,28.0,-17.0,39.0
2019,13,REG,MIA,PHI,37.0,31.0,6.0,68.0
2019,13,REG,NYG,GB,13.0,31.0,-18.0,44.0
2019,13,REG,PIT,CLE,20.0,13.0,7.0,33.0
2019,13,REG,ARI,LA,7.0,34.0,-27.0,41.0
2019,13,REG,DEN,LAC,23.0,20.0,3.0,43.0
2019,13,REG,KC,OAK,40.0,9.0,31.0,49.0
2019,13,REG,HOU,NE,28.0,22.0,6.0,50.0
2019,13,REG,SEA,MIN,37.0,30.0,7.0,67.0
2019,14,REG,CHI,DAL,31.0,24.0,7.0,55.0
2019,14,REG,ATL,CAR,40.0,20.0,20.0,60.0
2019,14,REG,BUF,BAL,17.0,24.0,-7.0,41.0
2019,14,REG,CLE,CIN,27.0,19.0,8.0,46.0
2019,14,REG,GB,WAS,20.0,15.0,5.0,35.0
2019,14,REG,HOU,DEN,24.0,38.0,-14.0,62.0
2019,14,REG,MIN,DET,20.0,7.0,13.0,27.0
2019,14,REG,NO,SF,46.0,48.0,-2.0,94.0
2019,14,REG,NYJ,MIA,22.0,21.0,1.0,43.0
2019,14,REG,TB,IND,38.0,35.0,3.0,73.0
2019,14,REG,JAX,LAC,10.0,45.0,-35.0,55.0
2019,14,REG,ARI,PIT,17.0,23.0,-6.0,40.0
2019,14,REG,NE,KC,16.0,23.0,-7.0,39.0
2019,14,REG,OAK,TEN,21.0,42.0,-21.0,63.0
2019,14,REG,LA,SEA,28.0,12.0,16.0,40.0
2019,14,REG,PHI,NYG,23.0,17.0,6.0,40.0
2019,15,REG,BAL,NYJ,42.0,21.0,21.0,63.0
2019,15,REG,CAR,SEA,24.0,30.0,-6.0,54.0
2019,15,REG,CIN,NE,13.0,34.0,-21.0,47.0
2019,15,REG,DET,TB,17.0,38.0,-21.0,55.0
2019,15,REG,GB,CHI,21.0,13.0,8.0,34.0
2019,15,REG,KC,DEN,23.0,3.0,20.0,26.0
2019,15,REG,NYG,MIA,36.0,20.0,16.0,56.0
2019,15,REG,TEN,HOU,21.0,24.0,-3.0,45.0
2019,15,REG,WAS,PHI,27.0,37.0,-10.0,64.0
2019,15,REG,ARI,CLE,38.0,24.0,14.0,62.0
2019,15,REG,LAC,MIN,10.0,39.0,-29.0,49.0
2019,15,REG,OAK,JAX,16.0,20.0,-4.0,36.0
2019,15,REG,DAL,LA,44.0,21.0,23.0,65.0
2019,15,REG,SF,ATL,22.0,29.0,-7.0,51.0
2019,15,REG,PIT,BUF,10.0,17.0,-7.0,27.0
2019,15,REG,NO,IND,34.0,7.0,27.0,41.0
2019,16,REG,TB,HOU,20.0,23.0,-3.0,43.0
2019,16,REG,NE,BUF,24.0,17.0,7.0,41.0
2019,16,REG,SF,LA,34.0,31.0,3.0,65.0
2019,16,REG,ATL,JAX,24.0,12.0,12.0,36.0
2019,16,REG,CLE,BAL,15.0,31.0,-16.0,46.0
2019,16,REG,IND,CAR,38.0,6.0,32.0,44.0
2019,16,REG,MIA,CIN,38.0,35.0,3.0,73.0
2019,16,REG,NYJ,PIT,16.0,10.0,6.0,26.0
2019,16,REG,TEN,NO,28.0,38.0,-10.0,66.0
2019,16,REG,WAS,NYG,35.0,41.0,-6.0,76.0
2019,16,REG,DEN,DET,27.0,17.0,10.0,44.0
2019,16,REG,LAC,OAK,17.0,24.0,-7.0,41.0
2019,16,REG,PHI,DAL,17.0,9.0,8.0,26.0
2019,16,REG,SEA,ARI,13.0,27.0,-14.0,40.0
2019,16,REG,CHI,KC,3.0,26.0,-23.0,29.0
2019,16,REG,MIN,GB,10.0,23.0,-13.0,33.0
2019,17,REG,BUF,NYJ,6.0,13.0,-7.0,19.0
2019,17,REG,CAR,NO,10.0,42.0,-32.0,52.0
2019,17,REG,CIN,CLE,33.0,23.0,10.0,56.0
2019,17,REG,DET,GB,20.0,23.0,-3.0,43.0
2019,17,REG,KC,LAC,31.0,21.0,10.0,52.0
2019,17,REG,MIN,CHI,19.0,21.0,-2.0,40.0
2019,17,REG,NE,MIA,24.0,27.0,-3.0,51.0
2019,17,REG,TB,ATL,22.0,28.0,-6.0,50.0
2019,17,REG,BAL,PIT,28.0,10.0,18.0,38.0
2019,17,REG,DAL,WAS,47.0,16.0,31.0,63.0
2019,17,REG,DEN,OAK,16.0,15.0,1.0,31.0
2019,17,REG,HOU,TEN,14.0,35.0,-21.0,49.0
2019,17,REG,JAX,IND,38.0,20.0,18.0,58.0
2019,17,REG,LA,ARI,31.0,24.0,7.0,55.0
2019,17,REG,NYG,PHI,17.0,34.0,-17.0,51.0
2019,17,REG,SEA,SF,21.0,26.0,-5.0,47.0
2019,18,WC,HOU,BUF,22.0,19.0,3.0,41.0
2019,18,WC,NE,TEN,13.0,20.0,-7.0,33.0
2019,18,WC,NO,MIN,20.0,26.0,-6.0,46.0
2019,18,WC,PHI,SEA,9.0,17.0,-8.0,26.0
2019,19,DIV,SF,MIN,27.0,10.0,17.0,37.0
2019,19,DIV,BAL,TEN,12.0,28.0,-16.0,40.0
2019,19,DIV,KC,HOU,51.0,31.0,20.0,82.0
2019,19,DIV,GB,SEA,28.0,23.0,5.0,51.0
2019,20,CON,KC,TEN,35.0,24.0,11.0,59.0
2019,20,CON,SF,GB,37.0,20.0,17.0,57.0
2019,21,SB,KC,SF,31.0,20.0,11.0,51.0
2020,1,REG,KC,HOU,34.0,20.0,14.0,54.0
2020,1,REG,ATL,SEA,25.0,38.0,-13.0,63.0
2020,1,REG,BAL,CLE,38.0,6.0,32.0,44.0
2020,1,REG,BUF,NYJ,27.0,17.0,10.0,44.0
2020,1,REG,CAR,LV,30.0,34.0,-4.0,64.0
2020,1,REG,DET,CHI,23.0,27.0,-4.0,50.0
2020,1,REG,JAX,IND,27.0,20.0,7.0,47.0
2020,1,REG,MIN,GB,34.0,43.0,-9.0,77.0
2020,1,REG,NE,MIA,21.0,11.0,10.0,32.0
2020,1,REG,WAS,PHI,27.0,17.0,10.0,44.0
2020,1,REG,CIN,LAC,13.0,16.0,-3.0,29.0
2020,1,REG,NO,TB,34.0,23.0,11.0,57.0
2020,1,REG,SF,ARI,20.0,24.0,-4.0,44.0
2020,1,REG,LA,DAL,20.0,17.0,3.0,37.0
2020,1,REG,NYG,PIT,16.0,26.0,-10.0,42.0
