Season,Week,Game_Type,Team,Points_Scored,Points_Allowed,Location,Outcome,week,completions,attempts,passing_yards,passing_tds,interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,def_punt_blocks,def_pat_blocks,def_fg_blocks,def_2pt_atts,def_2pt_made,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards,fantasy_points,fantasy_points_ppr
2025,1,REG,MIN,27.0,24.0,Away,Win,5571,298,484,3208,18,21,60,-374,6,3,3757,1531,157,-101.06956126373714,-32.57525064723086,2,25.166976826258164,131,65,39,5,410,1841,15,8,2,102,-12.985479250163696,0,53,38,7,1,298,468,3208,18,2,1,3726,1531,157,26.3318302224604,2,131,65,39,5,83.87311084397697,17.0,16.868020536542634,37.30761437557984,0,619,23,583,107,463,18,49.0,327.0,98,8,154,55,1,2,1,0,0,2,0,0,41,12,-35,13,74,1,114,898,14,9,2,23,9,32,303,67,1741,33,35,2,0,755.0,14.5,0,6,9,7,10,1,0,0,0,0,2,0,1369,104,0,31,31,0,0,14.0,0,0,0,0,0,65,0,910.0,3184,25,7,6,3,22,27,231,0,2893,857.22,1155.22
2025,1,REG,NE,13.0,20.0,Home,Loss,5437,361,502,4459,31,8,48,-201,7,3,4612,1794,206,163.6599075691568,213.71991357446456,1,20.22453250016553,181,101,69,6,494,2191,22,6,4,128,-14.454265862475491,2,54,41,16,5,361,482,4459,31,2,1,4475,1794,206,246.59391933745815,1,181,101,69,6,191.92335137023127,17.0,16.518516158031368,37.06296131062196,3,581,27,485,87,324,10,34.0,203.0,88,10,156,67,1,2,0,0,0,0,0,0,0,11,-34,9,22,1,92,819,15,5,1,20,8,21,363,57,1451,27,32,4,1,549.0,11.633333333333333,2,6,8,7,4,0,0,0,0,4,0,0,968,171,38,53,55,2,0,16.333333333333332,1,1,0,0,52,51,0,975.0,2416,21,6,4,4,15,22,265,1,2071,1279.36,1640.36
2025,1,REG,NO,13.0,20.0,Home,Loss,5622,397,591,4027,19,12,49,-299,5,2,4787,1696,183,-24.032739877901985,-117.36320067139606,0,17.62997727604684,164,65,33,6,435,1603,9,6,4,101,-50.20769786957997,1,34,23,5,0,397,565,4027,19,5,5,4678,1696,183,55.27310990133781,0,164,65,33,6,72.24153392598146,17.0,16.65925734354477,37.16148014048134,0,624,22,502,90,363,11,44.0,287.0,84,10,99,79,1,1,0,0,0,2,0,0,0,6,-2,10,141,2,112,891,14,4,0,18,12,24,219,66,1665,30,42,12,0,633.0,11.833333333333334,0,8,10,5,7,0,0,0,2,5,4,1,1181,573,0,28,28,0,0,15.0,0,0,0,0,0,56,2,874.0,2511,18,6,10,4,11,25,268,1,2163,924.08,1321.08
2025,1,REG,NYG,6.0,21.0,Away,Loss,4897,323,526,3703,21,10,48,-229,5,2,4473,1767,160,6.62585054541946,-114.6517050488836,2,18.82488893084533,141,76,52,9,511,2195,22,5,2,141,14.640233598655977,1,59,38,10,0,323,503,3703,21,3,2,4312,1767,160,82.43210078033155,2,141,76,52,9,100.95111207071996,17.0,16.37387728915177,36.96171410240624,1,627,24,476,91,379,9,38.0,258.0,96,9,226,77,0,0,0,0,0,0,0,0,0,5,-4,6,47,1,114,1000,11,3,2,14,7,26,223,70,1942,23,26,3,0,410.0,10.5,1,8,10,3,1,0,0,0,0,1,2,0,731,148,0,36,41,4,1,13.966666666666669,0,0,0,0,0,59,0,874.0,2627,17,6,4,4,18,27,368,2,2179,1063.92,1386.92
2025,1,REG,NYJ,32.0,34.0,Home,Loss,5401,298,494,2784,15,13,60,-399,5,3,3404,1334,136,-100.8781004056025,-139.01555048829093,4,18.41434208935224,110,41,27,3,456,2096,11,6,5,115,-30.92052308557818,2,53,41,13,3,298,472,2784,15,1,0,3218,1334,136,7.011750382386016,4,111,41,26,3,4.316255597546391,17.0,16.16608463314066,36.81625924319846,4,610,20,554,77,294,9,26.0,175.0,58,0,0,67,0,0,0,0,0,1,0,0,50,7,-1,4,25,0,112,918,12,5,0,17,10,34,456,74,2210,28,29,1,0,687.0,14.666666666666666,0,5,9,7,7,0,0,0,0,0,1,0,1125,55,0,22,22,0,0,12.0,1,1,0,0,56,71,0,899.0,3317,32,1,18,6,25,21,133,0,3064,817.36,1115.36
2025,1,REG,PHI,24.0,20.0,Home,Win,5380,318,497,3498,26,7,35,-195,3,1,4483,1365,166,31.85250513202008,98.78594990321804,0,15.771936991459183,130,73,42,9,478,1988,17,4,2,114,-10.766691730189144,1,55,39,9,3,318,464,3498,26,2,2,4212,1365,166,97.18829960791598,0,130,73,42,9,108.79179971187396,17.0,15.966598271088444,36.67661878976191,2,640,20,482,71,304,12,42.0,250.0,105,12,127,90,1,3,1,1,1,2,0,0,96,6,-18,9,5,0,119,1079,11,5,2,16,8,22,239,59,1411,20,27,7,0,567.0,11.8,0,3,6,7,4,0,0,0,0,3,4,0,822,351,0,41,42,1,0,16.0,0,0,0,0,0,72,0,982.0,3591,20,12,7,8,11,34,350,0,3081,1040.52,1358.52
2025,1,REG,PIT,34.0,32.0,Away,Win,5682,365,550,3632,26,9,31,-192,4,2,3280,2373,160,30.82794950146454,-30.20357664281997,1,24.41817529312945,136,66,41,7,407,1756,16,3,0,109,3.6057696840679863,0,44,30,11,3,365,522,3632,26,6,3,3166,2373,160,91.51002695320383,1,136,66,41,7,30.450061063183743,17.0,16.582606635714072,37.10782464499985,0,666,17,537,89,365,17,48.0,291.0,112,15,182,90,1,1,1,0,0,0,0,0,0,8,-10,12,28,2,111,850,15,2,3,17,6,28,247,63,1524,27,32,4,1,611.0,11.083333333333334,0,6,2,10,8,1,0,0,1,1,2,0,1167,190,30,42,43,0,1,14.666666666666666,0,0,0,0,0,62,0,888.0,2823,26,3,9,3,22,25,175,0,2588,1016.08,1381.08
2025,1,REG,SEA,13.0,17.0,Home,Loss,5348,325,481,4063,25,15,27,-186,7,5,3765,1794,179,68.31457785128048,24.062617799068395,2,22.284537577530216,165,86,57,12,507,2096,19,7,3,125,-36.85187089031154,1,55,37,18,1,325,455,4063,25,8,3,3668,1794,179,133.56161100997193,2,165,86,57,12,111.19381285145997,17.0,16.505159218740832,37.053611453118585,4,638,26,522,89,378,9,47.0,322.0,122,18,252,96,1,2,0,1,0,2,0,0,8,10,-4,7,64,2,90,747,18,8,3,26,13,29,448,46,1287,41,48,6,1,754.0,13.216666666666669,0,5,14,13,9,0,0,1,1,2,1,1,1666,267,53,48,48,0,0,16.0,1,2,1,0,113,52,0,841.0,2548,20,6,7,3,17,19,295,1,2193,1124.42,1449.42
2025,1,REG,SF,17.0,13.0,Away,Win,5196,398,574,4318,33,16,27,-161,6,4,4296,1806,237,107.04416278589989,100.85420053102564,2,17.534651105123235,189,81,51,4,481,1817,15,2,0,119,-18.482486216283306,0,46,29,4,1,398,550,4318,33,3,2,4130,1806,237,161.2316002837077,2,189,81,51,4,206.34843557306908,17.0,16.37746136854806,36.96422295798365,0,600,17,543,65,267,13,20.0,159.0,58,6,168,56,1,2,0,0,1,0,0,0,0,7,3,10,0,0,92,700,11,2,0,13,6,25,291,51,1385,33,36,2,1,629.0,13.0,0,7,9,11,6,0,0,1,0,0,0,1,1309,91,36,40,44,2,2,14.833333333333334,2,2,0,0,76,44,0,741.0,1919,22,1,4,1,16,22,281,1,1618,1170.22,1568.22
2025,1,REG,TB,23.0,20.0,Away,Win,5290,351,558,3755,26,11,38,-255,10,3,4504,1975,174,-11.82097612239298,-58.36642957710849,2,15.415633626378526,148,78,55,7,472,1947,13,3,1,115,0.8377106911577203,0,48,34,9,1,351,541,3755,26,1,1,4337,1975,174,63.35860473321414,2,148,78,55,7,8.791944457371928,17.0,16.32800843356221,36.929605903493545,0,614,17,409,83,420,12,37.0,283.0,90,13,120,69,2,2,1,0,0,0,0,0,0,12,-11,10,0,0,120,862,12,6,1,18,5,26,291,61,1484,32,38,3,3,701.0,13.083333333333334,0,6,9,6,10,1,0,0,1,2,0,0,1346,131,136,32,33,1,0,15.666666666666666,2,2,0,0,75,63,2,892.0,2815,29,4,10,4,21,24,205,0,2530,1034.4,1385.4
2025,1,REG,TEN,12.0,20.0,Away,Loss,5304,340,570,3241,15,8,56,-417,9,7,4014,1627,156,-133.12214194383415,-44.670171688838025,0,17.057287142938957,128,59,41,3,378,1589,9,4,2,85,-25.112890079635356,0,40,20,10,2,340,530,3241,15,1,1,3923,1627,156,12.22552291070413,0,128,59,41,3,194.6680536788305,17.0,16.638080626802367,37.14665643876165,2,615,30,456,83,365,7,42.0,302.0,98,6,76,63,1,1,1,1,1,0,2,0,7,6,-2,7,30,1,120,961,13,4,0,17,11,24,399,65,1669,29,36,6,1,617.0,13.0,0,6,6,8,9,0,0,0,0,2,3,1,1218,308,62,27,28,1,0,13.5,1,1,0,0,29,78,0,933.0,3653,22,6,6,7,21,38,366,0,3147,792.64,1132.64
2025,1,REG,WAS,21.0,6.0,Home,Win,5482,287,469,3329,19,12,37,-200,5,2,3998,1429,159,-5.354982399760709,-21.085818100992164,2,18.83490407257769,137,68,40,8,484,2290,20,11,7,123,4.71724370028985,1,60,42,11,5,287,432,3329,19,2,0,3750,1429,159,85.15320826838457,2,137,68,40,8,140.788098820878,17.0,15.901684317354922,36.63117902214845,2,628,18,546,69,282,11,42.0,249.0,94,8,113,70,0,3,1,0,1,1,0,0,0,11,-17,2,0,0,112,888,16,8,2,24,11,26,315,71,1918,23,30,7,0,533.0,9.5,0,5,5,7,6,0,0,1,1,0,5,0,925,328,0,33,34,1,0,15.666666666666666,0,0,0,0,0,56,0,924.0,2651,29,0,9,4,18,25,114,0,2457,985.06,1272.06
2025,2,REG,ARI,27.0,22.0,Home,Win,5678,427,649,4354,29,11,59,-399,4,4,4660,2111,216,4.759579773698185,-73.71667822721197,1,17.688928001407856,183,90,49,5,366,1583,9,5,3,91,-21.504854023401517,0,35,22,8,3,427,617,4354,29,1,1,4450,2111,216,136.9355351435437,1,183,90,49,5,107.7588218930524,17.0,16.395705056394213,36.97699353947595,0,593,23,579,70,294,13,30.0,205.0,71,10,51,81,0,1,0,0,2,1,0,0,0,3,-6,9,13,2,127,900,9,4,1,13,10,19,217,79,1979,25,33,7,1,572.0,10.0,0,5,7,7,6,0,0,0,1,2,3,1,1003,348,46,36,36,0,0,17.0,0,0,0,0,0,59,1,929.0,2927,21,4,6,3,17,29,312,0,2555,1077.86,1504.86
2025,2,REG,ATL,22.0,6.0,Away,Win,5556,332,545,3703,19,8,26,-180,5,2,4170,1871,185,4.209096397094658,-67.65811164439005,1,19.2865472082323,156,75,47,8,477,2138,17,6,4,113,-19.203365768931064,1,54,37,9,2,332,519,3703,19,4,2,4184,1871,185,65.36143829808668,1,156,75,47,8,159.5262802099821,17.0,17.053099107212603,37.43716937504882,0,642,17,471,95,429,12,57.0,366.0,97,16,173,87,1,2,0,1,0,0,0,0,3,8,-5,7,34,0,95,747,14,5,1,19,10,24,168,67,1531,32,39,4,3,732.0,14.083333333333334,0,3,11,10,8,0,0,0,0,2,2,0,1336,198,124,31,33,1,1,14.333333333333334,1,1,0,0,43,64,0,840.0,2889,34,8,6,3,17,30,231,0,2598,998.22,1330.22
2025,2,REG,BAL,41.0,17.0,Home,Win,5711,278,422,3278,23,11,45,-293,5,3,3422,1361,141,4.510214603981408,58.83487478713206,1,20.480457999965463,122,65,43,7,507,2662,23,7,4,146,42.21306531138224,0,71,56,25,6,278,407,3278,23,6,4,3376,1361,141,76.0054389442312,1,122,65,43,7,131.49708449211334,17.0,16.749207011051606,37.22444490773612,0,649,21,499,66,250,14,30.0,189.0,101,11,242,73,1,1,0,1,1,0,1,0,5,7,-4,9,85,1,90,706,16,6,4,22,12,16,198,74,1911,30,34,4,0,581.0,13.3,0,10,11,8,1,0,0,0,0,1,3,0,1027,211,0,44,46,2,0,15.3,0,1,1,0,44,53,0,955.0,2657,24,7,11,6,6,23,159,0,2378,1053.12,1331.12
2025,2,REG,BUF,30.0,10.0,Away,Win,5613,344,495,3981,29,10,40,-298,1,1,3614,2098,196,97.06081157919404,33.636291865481496,2,24.642358618112496,154,89,61,10,547,2714,30,12,5,146,41.28521861578723,0,68,51,16,6,344,479,3981,29,4,2,3492,2098,196,161.62165664356985,2,155,89,61,9,194.1806780551505,17.0,16.300884237226732,36.91061896605871,1,576,18,440,84,359,13,36.0,226.0,92,13,140,62,1,2,0,0,0,1,0,0,0,7,-18,7,29,1,97,828,14,5,3,19,9,30,194,66,1842,19,21,2,0,455.0,10.5,0,4,7,7,1,0,0,0,1,0,1,0,712,91,0,48,53,4,1,14.633333333333333,1,1,0,0,32,49,0,756.0,2189,21,5,7,3,18,16,118,0,2011,1276.74,1620.74
2025,2,REG,CAR,22.0,27.0,Away,Loss,5292,329,515,3304,24,12,35,-256,4,3,3450,1629,170,-27.63458678505455,49.15731642453829,1,18.61399068510746,126,63,43,4,461,1977,9,6,5,109,-19.355536005205096,0,45,28,9,2,329,480,3304,24,3,1,3259,1630,170,72.52613257134817,1,126,63,43,4,147.90042670765098,17.0,15.939931416813032,36.65795199176912,0,589,18,556,65,280,9,30.0,190.0,58,15,220,64,2,2,0,0,0,1,0,0,0,8,-23,6,22,0,86,697,12,8,1,20,11,24,176,54,1304,24,29,4,1,578.0,13.0,0,6,8,8,2,0,0,0,1,0,3,0,907,198,48,27,30,3,0,14.0,3,3,0,0,110,56,0,938.0,2642,27,6,7,3,16,24,313,1,2269,916.26,1245.26
2025,2,REG,CHI,21.0,52.0,Away,Loss,5682,334,574,3991,28,7,24,-165,1,1,4944,1874,190,47.89793604026957,-34.9326547684854,1,15.659837262704675,175,88,60,7,505,2456,19,10,2,142,32.96097338097368,2,67,48,11,0,334,532,3991,28,0,0,4536,1874,190,124.25548239264124,1,174,86,60,7,50.19752884502443,17.0,15.638700983757836,36.44709068863048,0,615,27,497,66,282,12,35.0,204.0,84,23,348,75,2,0,0,0,0,1,0,0,0,12,-54,10,-5,0,112,931,7,9,0,16,4,21,231,68,1792,33,39,4,2,609.0,13.016666666666666,0,5,11,13,4,0,0,0,1,1,2,0,1295,188,95,42,42,0,0,16.0,2,2,0,0,86,60,0,958.0,2870,21,10,8,7,9,26,306,0,2424,1186.34,1520.34
2025,2,REG,CIN,31.0,27.0,Home,Win,5434,412,640,4244,36,17,36,-239,2,1,4707,1954,213,13.347914985647936,76.21323089490973,2,20.792250856799264,173,78,47,5,381,1591,11,4,2,102,7.009361444607248,0,37,27,8,0,412,608,4244,36,6,4,4565,1954,213,67.33135669777508,2,173,78,47,5,96.37968267145423,17.0,16.505436656000253,37.05380565920017,1,603,18,582,56,239,11,34.0,195.0,79,13,125,76,1,0,0,0,0,1,0,0,0,5,0,7,11,0,76,573,12,0,0,12,7,23,220,81,2058,25,28,3,0,613.0,13.0,0,4,6,10,4,1,0,0,0,0,2,1,1018,177,0,41,44,2,1,12.8,1,1,0,0,36,65,0,1019.0,3285,28,4,10,11,12,28,277,0,2788,1145.26,1557.26
2025,2,REG,CLE,17.0,41.0,Away,Loss,5709,323,558,3152,16,18,51,-345,4,3,3785,1732,134,-164.18732132383388,-106.99381667451298,0,21.033294556396974,123,63,35,7,421,1649,10,1,1,100,-22.132469403225144,1,41,31,6,1,323,522,3152,16,3,2,3591,1732,134,-52.07735890485687,0,123,63,35,7,72.23774341444802,17.0,16.034856315915665,36.724399421140966,0,562,41,577,117,486,15,53.0,377.0,113,11,292,65,3,5,0,0,1,1,0,0,0,7,-1,7,47,1,95,778,7,7,0,14,7,32,232,67,1587,24,27,3,0,657.0,14.0,0,4,10,5,5,0,0,0,1,1,1,0,922,139,0,25,26,1,0,13.5,2,2,0,0,104,91,2,930.0,4165,23,14,8,11,17,41,522,2,3423,780.1800000000001,1103.18
2025,2,REG,DAL,40.0,37.0,Home,Win,5895,419,624,4735,31,12,31,-208,2,1,5069,2101,229,114.98646556518192,61.95415348635234,3,21.20945258960155,191,93,56,12,465,2136,18,9,5,120,-9.32354839500308,0,46,34,13,3,419,607,4735,31,8,3,4925,2099,229,161.14302527426966,3,191,93,56,12,120.10768963687434,17.0,16.457171759712825,37.02002023179897,1,615,18,552,85,365,11,34.0,231.0,108,6,120,42,1,1,1,1,1,1,1,1,0,10,-6,6,0,0,166,1309,14,6,1,20,9,13,82,82,2097,36,42,6,0,718.0,14.916666666666666,0,10,5,10,8,3,0,0,0,0,5,1,1474,344,0,47,48,1,0,15.8,2,2,0,0,88,41,0,903.0,1994,14,1,1,0,13,26,246,0,1748,1270.5,1689.5
2025,2,REG,DEN,28.0,29.0,Away,Loss,5547,388,613,3931,25,11,23,-124,2,1,4488,2093,196,58.8324305761534,-95.94216000387736,4,20.03057458632232,154,73,47,7,456,2018,18,4,2,111,-9.305635628482705,0,51,36,11,3,388,584,3931,25,1,1,4381,2093,196,111.48689634796874,4,154,73,47,7,161.63876486010184,17.0,16.579021914187262,37.10531533993108,1,598,15,535,82,418,9,68.0,424.0,164,10,168,94,1,3,0,1,1,0,0,0,0,3,0,4,0,0,116,1113,6,4,1,10,6,34,481,59,1491,28,32,3,1,575.0,12.666666666666666,0,10,11,3,4,0,0,0,0,2,1,0,977,145,51,39,39,0,0,17.0,3,3,0,0,108,75,0,943.0,3573,30,11,3,9,23,29,308,0,3085,1102.14,1490.14
2025,2,REG,DET,52.0,21.0,Home,Win,5266,394,582,4567,35,8,39,-264,3,3,3732,2422,224,103.36001665264264,-7.734166097056899,0,23.73356851869062,185,101,66,8,442,2041,21,7,4,105,-23.515552161037625,1,44,32,14,7,394,550,4567,35,1,0,3673,2422,224,201.03470354321308,0,185,100,65,8,176.325400622936,17.0,16.837853730146687,37.28649761110268,1,626,10,468,67,360,15,48.0,328.0,102,13,132,93,0,0,1,0,0,0,0,0,0,3,-32,6,5,0,107,734,7,4,1,11,7,35,291,66,1756,27,34,5,2,707.0,13.216666666666669,0,6,8,9,4,0,0,0,0,1,3,1,1066,272,97,54,56,1,1,15.75,1,1,0,0,42,56,0,894.0,2611,28,2,4,2,26,22,173,0,2398,1297.48,1691.48
2025,2,REG,GB,27.0,18.0,Home,Win,5424,328,489,3845,26,7,29,-228,3,2,4283,1665,180,118.79636839653992,124.2019067534152,2,29.280044106604464,142,90,58,9,492,2037,18,9,4,124,-15.250886578749302,0,57,38,6,1,328,460,3845,26,3,0,4088,1665,180,184.501743269468,2,142,90,58,9,207.5250853770261,17.0,16.30826761941348,36.91578733358944,0,608,22,568,72,277,8,36.0,216.0,106,7,0,59,0,1,0,0,0,0,0,0,37,10,-10,7,29,0,135,977,11,8,3,19,6,26,146,60,1509,28,34,5,1,581.0,12.333333333333332,0,10,10,4,3,1,0,0,0,3,1,1,1001,256,43,39,42,2,1,15.133333333333333,0,0,0,0,0,49,0,836.0,2533,18,5,3,8,12,21,222,0,2151,1092.0,1420.0
2025,2,REG,HOU,19.0,20.0,Home,Loss,5735,364,582,3956,24,9,31,-249,0,0,4765,1634,184,30.905947802315904,-62.040950022219214,1,17.889901119966567,148,78,48,11,475,1852,9,4,0,99,-44.93582433584686,0,43,29,8,1,364,553,3956,24,3,2,4595,1634,184,99.74850912576684,1,148,78,48,11,119.61456981119814,17.0,16.351527012534437,36.94606890877411,0,579,21,477,92,483,14,47.0,366.0,95,19,126,90,1,0,0,1,0,2,0,0,1,4,-15,10,64,4,126,1029,5,3,1,8,3,34,360,54,1407,48,52,3,1,753.0,15.8,0,9,12,18,9,0,0,0,0,0,3,0,1895,157,52,30,30,0,0,15.0,1,1,0,0,35,72,0,975.0,3424,30,10,10,5,14,33,326,1,2998,1015.04,1379.04
2025,2,REG,IND,29.0,28.0,Home,Win,5518,360,547,4085,25,14,29,-212,8,4,4380,1802,199,47.66947836835752,-100.3629247891422,1,19.45555107291169,161,88,44,9,442,2007,27,5,1,122,33.99101845990116,1,48,35,10,4,360,530,4085,25,2,1,4275,1802,199,105.67093737042345,1,161,88,44,9,108.22733738938145,17.0,16.642200215317487,37.14954015072224,0,682,18,498,85,355,10,39.0,247.0,98,14,107,79,1,1,0,1,0,1,0,0,0,10,-7,7,11,0,92,807,13,7,2,20,9,22,201,67,1927,34,36,2,0,706.0,15.333333333333334,0,8,12,7,6,1,0,0,0,0,2,0,1314,104,0,42,45,3,0,15.75,1,1,0,0,45,44,0,793.0,2146,22,4,3,3,15,19,120,0,1966,1150.6,1510.6
2025,2,REG,JAX,27.0,31.0,Away,Loss,5730,344,563,4026,29,12,41,-247,3,2,4880,1646,196,41.30948758743023,31.09364031365805,0,17.07674127661695,167,88,57,6,489,1956,22,4,3,124,-7.212188974471178,1,48,28,9,3,344,547,4026,29,3,1,4879,1646,196,110.3755996984092,0,167,88,57,6,133.91324009734728,17.0,17.011095608318357,37.40776692582285,2,567,21,497,77,298,11,32.0,226.0,95,22,312,107,2,2,1,0,0,0,0,0,0,6,0,9,2,0,123,1056,9,5,2,14,6,26,356,58,1591,30,34,4,0,690.0,13.166666666666666,0,5,9,8,6,2,0,0,0,2,2,0,1249,194,0,50,51,1,0,16.0,1,1,0,0,52,60,0,912.0,2878,22,13,5,6,9,27,178,0,2580,1159.24,1503.24
2025,2,REG,KC,17.0,20.0,Home,Loss,5502,363,584,3947,23,12,47,-308,5,1,4533,2110,189,24.883655681429083,-55.896957909431165,2,17.773452814842766,160,76,52,9,430,1812,15,5,2,122,8.470350136755696,0,44,23,3,0,363,549,3947,23,3,0,4298,2110,189,109.25092200330968,2,160,76,52,9,135.0026807826608,17.0,15.992541159124947,36.694778811387465,0,608,18,510,74,234,8,33.0,155.0,103,10,64,60,0,2,0,0,1,0,0,0,0,13,11,4,1,0,112,912,12,5,1,17,3,32,259,66,1727,33,38,5,0,640.0,12.25,1,9,9,9,5,0,0,0,0,2,3,0,1243,248,0,31,35,3,1,11.75,1,1,0,0,27,56,0,920.0,2664,25,5,8,3,16,24,291,0,2313,1031.78,1394.78
2025,2,REG,LA,33.0,19.0,Away,Win,5528,388,598,4707,46,8,23,-150,2,2,5528,1850,236,150.45430748211436,28.47228953024497,0,15.133710238205357,184,99,72,8,465,2152,17,5,3,126,-4.054726308704334,0,53,38,12,2,388,581,4707,46,2,2,5396,1850,236,198.64957366533795,0,184,99,72,8,189.69069578185744,17.0,16.670474059588134,37.169331841711696,1,622,27,477,66,341,12,47.0,304.0,117,16,240,82,1,0,0,0,1,1,0,0,76,4,-30,9,33,0,81,603,6,5,0,11,7,28,259,59,1479,22,28,4,2,438.0,9.416666666666666,0,6,6,8,2,0,0,1,1,1,1,0,805,166,80,62,65,1,2,16.216666666666665,0,0,0,0,0,50,0,902.0,2315,20,10,5,4,10,21,336,1,1899,1412.18,1800.18
2025,2,REG,LAC,20.0,9.0,Away,Win,5415,367,569,3953,26,14,60,-345,4,2,4546,1762,185,-23.35207905811383,41.75214650567536,0,20.39175107358436,151,71,45,8,466,2067,10,5,1,117,-6.312613866059048,1,51,36,14,3,367,544,3953,26,6,2,4407,1762,185,84.81846393936827,0,151,71,45,8,69.62298996817931,17.0,16.608074974757354,37.12565248233015,0,596,18,432,90,347,10,45.0,256.0,91,19,127,84,0,1,1,0,0,0,0,0,0,8,-5,4,11,0,96,747,13,4,2,17,7,21,136,66,1633,38,41,3,0,751.0,16.0,0,7,14,12,5,0,0,0,1,1,1,0,1465,136,0,34,35,1,0,14.5,2,2,0,0,76,60,0,891.0,2871,23,5,7,4,23,21,305,1,2486,1044.12,1411.12
2025,2,REG,LV,9.0,20.0,Home,Loss,5525,340,515,3315,20,19,64,-464,3,1,3208,1806,161,-107.57279016847852,-72.84681344825765,1,31.67837571743661,128,59,37,3,369,1317,5,3,2,67,-96.84002493454122,0,31,20,5,2,340,494,3315,20,2,0,3199,1806,161,18.74553884094692,1,128,59,37,3,85.28487644666131,17.0,17.045302445068813,37.43171171154817,0,657,25,513,105,374,10,36.0,212.0,82,8,63,52,0,1,1,0,0,0,0,0,0,6,-4,8,3,0,111,918,7,5,2,12,4,29,173,68,1845,22,27,4,1,516.0,10.333333333333332,0,5,6,6,4,1,0,0,0,2,2,0,869,211,54,21,22,1,0,11.666666666666666,1,2,0,1,114,72,2,932.0,3409,24,18,4,4,13,33,400,2,2929,785.8000000000001,1125.8
2025,2,REG,MIA,27.0,33.0,Home,Loss,5402,322,479,3322,23,18,38,-254,2,1,3362,1807,174,4.929832002705847,-10.9718745071962,1,18.96224164497763,139,72,43,6,432,2044,14,11,2,104,-12.38100421488462,0,55,43,16,4,322,462,3322,23,3,2,3300,1807,174,66.50963335442844,1,138,72,43,6,61.09615357725047,17.0,16.728849774377718,37.2101948420644,1,629,26,526,74,302,11,39.0,242.0,79,9,102,53,0,0,1,0,0,2,1,1,10,12,-20,11,19,0,115,890,10,9,1,19,6,21,279,65,1716,27,29,2,0,629.0,13.333333333333332,0,5,8,11,3,0,0,0,1,0,1,0,1072,92,0,34,35,1,0,12.75,1,1,0,0,29,63,0,930.0,3005,21,5,11,3,19,25,259,1,2686,947.48,1269.48
2025,2,REG,MIN,6.0,22.0,Home,Loss,5571,298,484,3208,18,21,60,-374,6,3,3757,1531,157,-101.06956126373714,-32.57525064723086,2,25.166976826258164,131,65,39,5,410,1841,15,8,2,102,-12.985479250163696,0,53,38,7,1,298,468,3208,18,2,1,3726,1531,157,26.3318302224604,2,131,65,39,5,83.87311084397697,17.0,16.868020536542634,37.30761437557984,0,619,23,583,107,463,18,49.0,327.0,98,8,154,55,1,2,1,0,0,2,0,0,41,12,-35,13,74,1,114,898,14,9,2,23,9,32,303,67,1741,33,35,2,0,755.0,14.5,0,6,9,7,10,1,0,0,0,0,2,0,1369,104,0,31,31,0,0,14.0,0,0,0,0,0,65,0,910.0,3184,25,7,6,3,22,27,231,0,2893,857.22,1155.22
