Team,Season,week,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,passing_interceptions,sacks_suffered,sack_yards_lost,passing_cpoe,passing_10,passing_16,passing_20,passing_40,rushing_10,rushing_12,rushing_20,rushing_40,receiving_10,receiving_16,receiving_20,receiving_40,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
ATL,2009,1427,332,570,3697.0,26,17.0,27.0,126.0,6,2,4732.0,1520.0,192.0,48.42661566314853,0,13.867068085005156,1.396312759207437,451,1876.0,15,5.0,3.0,105.0,-21.815215857443224,0,332,548,3697.0,26,3.0,1.0,4652.0,1520.0,192.0,102.37837712029521,0,155.58765635432079,16.0,16.0,35.199999999999996,0.0,1009.1800000000001,1341.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,2010,1725,381,606,3911.0,29,11.0,28.0,195.0,3,2,5061.0,1408.0,209.0,88.66546663178629,2,15.837155741185398,2.242350283927024,511,1936.0,15,5.0,4.0,113.0,-47.05259908158399,0,381,602,3911.0,29,4.0,2.0,5061.0,1408.0,209.0,124.61431129617554,2,202.94154388624597,17.0,17.0,37.4,3.0,1109.14,1490.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,2011,1544,389,635,4564.0,29,13.0,28.0,189.0,5,3,5658.0,1837.0,224.0,75.46582817659322,0,18.0018721415961,2.8262588113953786,474,1898.0,14,4.0,3.0,104.0,-47.48976663305032,0,389,621,4564.0,29,2.0,1.0,5608.0,1837.0,224.0,129.9159840254877,0,167.75435447404203,17.0,17.0,37.4,0.0,1162.76,1551.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,2012,1783,476,692,5365.0,38,17.0,29.0,210.0,2,1,5924.0,2182.0,283.0,165.73620308470632,0,18.02956502596374,3.236761538716718,427,1645.0,12,5.0,3.0,81.0,-61.10695412771865,0,476,688,5365.0,38,3.0,1.0,5866.0,2182.0,283.0,206.87755324095556,0,171.9732781091699,18.0,18.0,39.6,0.0,1323.6000000000001,1799.6000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,2013,1418,444,658,4549.0,26,17.0,44.0,298.0,4,3,4482.0,2132.0,227.0,37.23115113903888,1,18.240891375194344,1.930541986298601,321,1247.0,11,1.0,1.0,64.0,-23.908715022571908,0,444,648,4549.0,26,8.0,5.0,4418.0,2133.0,227.0,105.07804607567233,1,214.89430265642483,16.0,16.0,35.199999999999996,0.0,1039.56,1483.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,2014,1458,418,632,4758.0,28,15.0,31.0,205.0,4,2,4896.0,2099.0,233.0,72.06275078734308,1,17.744836222788134,2.135818012480791,372,1498.0,11,4.0,2.0,75.0,-44.99699624130458,0,418,623,4758.0,28,7.0,4.0,4873.0,2099.0,233.0,123.35777783490624,1,209.88873724017262,16.0,16.0,35.199999999999996,1.0,1125.92,1543.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,2015,1350,410,621,4602.0,21,17.0,32.0,223.0,8,3,4788.0,1856.0,230.0,72.2424425202189,1,16.833142297209346,1.6049756963013495,420,1606.0,13,8.0,6.0,95.0,-72.09781076041116,0,410,617,4602.0,21,4.0,2.0,4780.0,1856.0,230.0,129.5865114210605,1,120.72586051926467,16.0,16.0,35.199999999999996,0.0,1040.88,1450.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,2016,2068,444,635,5974.0,47,7.0,45.0,294.0,5,3,5575.0,2719.0,293.0,227.25913088253859,1,22.80328741871604,4.05382027268373,498,2232.0,24,5.0,1.0,124.0,-8.239137659676539,1,444,627,5974.0,47,1.0,1.0,5523.0,2719.0,293.0,307.60992372794124,1,70.14623474048048,19.0,19.0,41.8,0.0,1655.56,2099.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,2017,1724,386,596,4574.0,23,12.0,30.0,191.0,1,1,5201.0,2108.0,224.0,79.5186153642347,0,17.5732999934707,2.3049466917707138,489,2057.0,13,9.0,4.0,114.0,-43.41043573465324,0,386,582,4574.0,23,1.0,0.0,5044.0,2108.0,224.0,138.4358890045154,0,129.71878670012373,18.0,18.0,39.6,0.0,1120.06,1506.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,2018,1474,428,617,4949.0,36,7.0,42.0,296.0,9,5,5270.0,2145.0,238.0,120.96182811379003,2,21.01899463072155,2.6447470681968674,351,1573.0,11,4.0,1.0,84.0,-32.98608856333905,0,428,604,4949.0,36,7.0,4.0,5205.0,2145.0,238.0,201.29784835739434,2,132.1187806017691,16.0,16.0,35.199999999999996,0.0,1250.16,1678.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,2019,1599,459,684,5049.0,29,15.0,50.0,335.0,9,5,5535.0,1899.0,258.0,46.09943419715118,2,16.477383429300495,2.5662372243441864,362,1361.0,10,4.0,2.0,84.0,-38.843142470409596,0,459,655,5049.0,29,3.0,1.0,5400.0,1899.0,258.0,160.63380391675756,2,173.59208118759497,16.0,16.0,35.199999999999996,2.0,1166.96,1625.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,2020,1581,408,628,4620.0,27,11.0,41.0,257.0,4,2,5417.0,1644.0,243.0,70.54719305056904,1,15.423389382106231,1.8408972840899616,409,1532.0,13,5.0,3.0,86.0,-42.03289555989449,0,408,605,4620.0,27,5.0,2.0,5229.0,1644.0,243.0,154.23204475951243,1,191.98569184534878,16.0,16.0,35.199999999999996,0.0,1116.0,1524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,2021,1653,377,573,3987.0,20,15.0,40.0,274.0,5,3,4143.0,1732.0,196.0,-14.920218519930554,0,18.254394207409984,1.48900786228821,393,1451.0,11,9.0,3.0,75.0,-66.07602008257267,1,377,554,3987.0,20,7.0,5.0,4019.0,1732.0,196.0,56.4789448593675,0,128.02345526344328,17.0,17.0,37.4,0.0,919.28,1296.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,2022,1604,257,415,2927.0,17,9.0,37.0,228.0,5,2,4033.0,1240.0,148.0,10.590833167405428,2,14.34327560941279,1.2234052353701208,559,2718.0,17,8.0,4.0,152.0,9.610464650738916,1,257,400,2927.0,17,4.0,4.0,3942.0,1240.0,148.0,57.3266434290353,2,62.73522978753171,17.0,17.0,37.4,2.0,937.58,1194.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,2023,1679,327,530,3775.0,17,17.0,40.0,251.0,6,4,4345.0,1769.0,181.0,-44.140411141401,2,24.43811590330749,1.1059708768890337,522,2159.0,14,13.0,4.0,121.0,-63.35303380636712,0,327,508,3775.0,17,2.0,1.0,4208.0,1769.0,181.0,32.80564728751216,2,110.07877339855528,17.0,17.0,37.4,0.0,954.4000000000001,1281.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,2024,1351,364,559,4283.0,21,19.0,32.0,215.0,9,2,4466.0,1958.0,198.0,36.210686777479275,0,23.08843964783203,1.5969786180599275,495,2219.0,18,6.0,0.0,133.0,-1.9775853113813966,2,364,539,4283.0,21,3.0,1.0,4438.0,1958.0,198.0,105.09179116310548,0,59.67190781432508,17.0,17.0,37.4,1.0,1105.52,1469.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,2025,5556,332,545,3703.0,19,0.0,0.0,0.0,5,2,4170.0,1871.0,185.0,4.209096397094655,1,19.2865472082323,0.0,477,2138.0,17,6.0,4.0,113.0,-19.203365768931064,1,332,519,3703.0,19,4.0,2.0,4184.0,1871.0,185.0,65.36143829808668,1,159.5262802099821,17.0,17.053099107212603,37.43716937504882,0.0,998.22,1330.22,8.0,26.0,-180.0,-67.65811164439005,156.0,75.0,47.0,8.0,54.0,37.0,9.0,2.0,156.0,75.0,47.0,8.0,642.0,17.0,471.0,95.0,429.0,12.0,57.0,366.0,97.0,16.0,173.0,87.0,1.0,2.0,0.0,3.0,8.0,-5.0,7.0,34.0,0.0,95.0,747.0,14.0,5.0,1.0,19.0,10.0,24.0,168.0,67.0,1531.0,32.0,39.0,4.0,3.0,732.0,14.083333333333334,0.0,3.0,11.0,10.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1336.0,198.0,124.0,31.0,33.0,1.0,1.0,14.333333333333334,1.0,1.0,0.0,0.0,43.0,64.0,0.0,840.0,2889.0,34.0,8.0,6.0,3.0,17.0,30.0,231.0,0.0,2598.0
BAL,2006,1520,346,553,3708.0,21,16.0,19.0,112.0,4,1,4308.0,1445.0,185.0,42.50861342221363,0,18.996617689370677,2.1684994135522597,496,1720.0,11,12.0,5.0,91.0,-80.74113691473305,0,346,346,3708.0,21,4.0,4.0,2263.0,1445.0,185.0,263.22405369230427,0,214.15353196249131,17.0,17.0,37.4,0.0,915.12,1261.1200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAL,2007,1366,341,557,3308.0,13,14.0,39.0,273.0,12,10,4444.0,1292.0,175.0,-63.63603381421868,0,17.589760501518153,1.9405501543738903,446,1797.0,11,10.0,7.0,96.0,-50.89188799718693,0,341,341,3308.0,13,3.0,3.0,2016.0,1292.0,175.0,238.17664033820787,0,78.00852298949944,16.0,16.0,35.199999999999996,3.0,788.82,1129.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAL,2008,1675,294,508,3522.0,17,15.0,37.0,294.0,6,2,4735.0,1526.0,165.0,-13.616309569276348,1,19.434845319239184,1.292658948195055,679,2656.0,24,12.0,4.0,148.0,-41.22233091647615,0,294,295,3522.0,17,6.0,5.0,1989.0,1526.0,165.0,262.8809976334383,1,53.89726793265018,19.0,19.0,41.8,0.0,1024.68,1318.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAL,2009,1603,345,555,3860.0,21,16.0,38.0,230.0,6,2,4723.0,1820.0,200.0,29.587927304658365,0,18.761963300437895,1.748591271434148,538,2527.0,26,7.0,4.0,130.0,13.64460666468196,0,345,551,3860.0,21,3.0,1.0,4728.0,1820.0,200.0,78.39222936800233,0,96.93539891979161,18.0,18.0,39.6,1.0,1119.1000000000001,1464.1000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAL,2010,1699,349,555,4019.0,28,11.0,49.0,345.0,8,3,4833.0,1756.0,202.0,50.00555212923615,0,19.086271622741783,2.2084859080767325,545,2008.0,13,8.0,6.0,103.0,-55.95158766323998,0,349,555,4019.0,28,4.0,2.0,4833.0,1756.0,202.0,129.30624817769825,0,148.2844709158046,18.0,18.0,39.6,1.0,1083.46,1432.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAL,2011,1735,350,607,4111.0,25,13.0,41.0,266.0,10,6,5739.0,1765.0,203.0,32.97636586552813,0,15.993685685721218,1.5921448194931607,521,2199.0,15,7.0,4.0,106.0,-39.06397581187791,1,350,604,4111.0,25,2.0,0.0,5715.0,1765.0,203.0,105.16416318071818,0,193.15176305924325,18.0,18.0,39.6,1.0,1097.44,1447.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
